iso3,ipc phase cutoff,year,month,indicator,grouping,value
SOM,4,2022,7,GLM,Estimated population living in areas at risk,10967901.76
SOM,4,2022,8,GLM,Estimated population living in areas at risk,10253128.02
SOM,4,2022,9,GLM,Estimated population living in areas at risk,7568812.843
SOM,4,2022,10,GLM,Estimated population living in areas at risk,6461071.516
SOM,4,2022,11,GLM,Estimated population living in areas at risk,5830573.602
SOM,4,2022,12,GLM,Estimated population living in areas at risk,5799941.901
SOM,4,2023,1,GLM,Estimated population living in areas at risk,6836704.815
SOM,4,2023,2,GLM,Estimated population living in areas at risk,7386690.762
SOM,4,2023,3,GLM,Estimated population living in areas at risk,7147651.029
SOM,4,2023,4,GLM,Estimated population living in areas at risk,5855885.365
SOM,4,2023,5,GLM,Estimated population living in areas at risk,5561761.948
SOM,4,2023,6,GLM,Estimated population living in areas at risk,5159604.448
SOM,4,2023,7,GLM,Estimated population living in areas at risk,4476760.46
SOM,4,2023,8,GLM,Estimated population living in areas at risk,3505215.705
SOM,4,2023,9,GLM,Estimated population living in areas at risk,2431310.687
SOM,4,2023,10,GLM,Estimated population living in areas at risk,3674526.672
SOM,4,2023,11,GLM,Estimated population living in areas at risk,4094629.991
SOM,4,2023,12,GLM,Estimated population living in areas at risk,3589188.525
SOM,4,2024,1,GLM,Estimated population living in areas at risk,1511398.957
SOM,4,2024,2,GLM,Estimated population living in areas at risk,240949.572
SOM,4,2024,3,GLM,Estimated population living in areas at risk,272295.673
SOM,4,2024,4,GLM,Estimated population living in areas at risk,149518.9
SOM,4,2024,5,GLM,Estimated population living in areas at risk,121272.934
SOM,4,2024,6,GLM,Estimated population living in areas at risk,75797.744
SOM,4,2024,7,GLM,Estimated population living in areas at risk,107311.305
SOM,4,2024,8,GLM,Estimated population living in areas at risk,172347.217
SOM,4,2024,9,GLM,Estimated population living in areas at risk,171246.874
SOM,4,2024,10,GLM,Estimated population living in areas at risk,140369.115
SOM,4,2024,11,GLM,Estimated population living in areas at risk,86876.994
SOM,4,2024,12,GLM,Estimated population living in areas at risk,92827.036
SOM,4,2025,1,GLM,Estimated population living in areas at risk,111073.429
SOM,4,2025,2,GLM,Estimated population living in areas at risk,417846.995
SOM,4,2025,3,GLM,Estimated population living in areas at risk,497398.38
SOM,4,2025,4,GLM,Estimated population living in areas at risk,546231.293
SOM,4,2025,5,GLM,Estimated population living in areas at risk,503312.763
SOM,4,2025,6,GLM,Estimated population living in areas at risk,577024.603
SOM,4,2025,7,GLM,Estimated population living in areas at risk,915336.74
SOM,4,2025,8,GLM,Estimated population living in areas at risk,1008533.17
SOM,4,2025,9,GLM,Estimated population living in areas at risk,1218369.81
SOM,4,2025,10,GLM,Estimated population living in areas at risk,1118257.284
SOM,4,2025,11,GLM,Estimated population living in areas at risk,1096094.461
SOM,3,2010,1,GLM,Percentage of population living in areas at risk,0.391
SOM,3,2010,2,GLM,Percentage of population living in areas at risk,0.3842
SOM,3,2010,3,GLM,Percentage of population living in areas at risk,0.3608
SOM,3,2010,4,GLM,Percentage of population living in areas at risk,0.417
SOM,3,2010,5,GLM,Percentage of population living in areas at risk,0.38
SOM,3,2010,6,GLM,Percentage of population living in areas at risk,0.3394
SOM,3,2010,7,GLM,Percentage of population living in areas at risk,0.3171
SOM,3,2010,8,GLM,Percentage of population living in areas at risk,0.3086
SOM,3,2010,9,GLM,Percentage of population living in areas at risk,0.2764
SOM,3,2010,10,GLM,Percentage of population living in areas at risk,0.1981
SOM,3,2010,11,GLM,Percentage of population living in areas at risk,0.1766
SOM,3,2010,12,GLM,Percentage of population living in areas at risk,0.2366
SOM,3,2011,1,GLM,Percentage of population living in areas at risk,0.3186
SOM,3,2011,2,GLM,Percentage of population living in areas at risk,0.3741
SOM,3,2011,3,GLM,Percentage of population living in areas at risk,0.4595
SOM,3,2011,4,GLM,Percentage of population living in areas at risk,0.5173
SOM,3,2011,5,GLM,Percentage of population living in areas at risk,0.6335
SOM,3,2011,6,GLM,Percentage of population living in areas at risk,0.7036
SOM,3,2011,7,GLM,Percentage of population living in areas at risk,0.7684
SOM,3,2011,8,GLM,Percentage of population living in areas at risk,0.7308
SOM,3,2011,9,GLM,Percentage of population living in areas at risk,0.7167
SOM,3,2011,10,GLM,Percentage of population living in areas at risk,0.6989
SOM,3,2011,11,GLM,Percentage of population living in areas at risk,0.742
SOM,3,2011,12,GLM,Percentage of population living in areas at risk,0.688
SOM,3,2012,1,GLM,Percentage of population living in areas at risk,0.5855
SOM,3,2012,2,GLM,Percentage of population living in areas at risk,0.5453
SOM,3,2012,3,GLM,Percentage of population living in areas at risk,0.583
SOM,3,2012,4,GLM,Percentage of population living in areas at risk,0.707
SOM,3,2012,5,GLM,Percentage of population living in areas at risk,0.7141
SOM,3,2012,6,GLM,Percentage of population living in areas at risk,0.697
SOM,3,2012,7,GLM,Percentage of population living in areas at risk,0.6939
SOM,3,2012,8,GLM,Percentage of population living in areas at risk,0.712
SOM,3,2012,9,GLM,Percentage of population living in areas at risk,0.7033
SOM,3,2012,10,GLM,Percentage of population living in areas at risk,0.6506
SOM,3,2012,11,GLM,Percentage of population living in areas at risk,0.5707
SOM,3,2012,12,GLM,Percentage of population living in areas at risk,0.4921
SOM,3,2013,1,GLM,Percentage of population living in areas at risk,0.3978
SOM,3,2013,2,GLM,Percentage of population living in areas at risk,0.3668
SOM,3,2013,3,GLM,Percentage of population living in areas at risk,0.4067
SOM,3,2013,4,GLM,Percentage of population living in areas at risk,0.4333
SOM,3,2013,5,GLM,Percentage of population living in areas at risk,0.356
SOM,3,2013,6,GLM,Percentage of population living in areas at risk,0.2509
SOM,3,2013,7,GLM,Percentage of population living in areas at risk,0.2125
SOM,3,2013,8,GLM,Percentage of population living in areas at risk,0.2412
SOM,3,2013,9,GLM,Percentage of population living in areas at risk,0.2615
SOM,3,2013,10,GLM,Percentage of population living in areas at risk,0.2797
SOM,3,2013,11,GLM,Percentage of population living in areas at risk,0.2577
SOM,3,2013,12,GLM,Percentage of population living in areas at risk,0.2365
SOM,3,2014,1,GLM,Percentage of population living in areas at risk,0.1749
SOM,3,2014,2,GLM,Percentage of population living in areas at risk,0.1625
SOM,3,2014,3,GLM,Percentage of population living in areas at risk,0.1412
SOM,3,2014,4,GLM,Percentage of population living in areas at risk,0.1186
SOM,3,2014,5,GLM,Percentage of population living in areas at risk,0.1024
SOM,3,2014,6,GLM,Percentage of population living in areas at risk,0.1045
SOM,3,2014,7,GLM,Percentage of population living in areas at risk,0.1504
SOM,3,2014,8,GLM,Percentage of population living in areas at risk,0.1846
SOM,3,2014,9,GLM,Percentage of population living in areas at risk,0.2237
SOM,3,2014,10,GLM,Percentage of population living in areas at risk,0.2264
SOM,3,2014,11,GLM,Percentage of population living in areas at risk,0.2396
SOM,3,2014,12,GLM,Percentage of population living in areas at risk,0.262
SOM,3,2015,1,GLM,Percentage of population living in areas at risk,0.2734
SOM,3,2015,2,GLM,Percentage of population living in areas at risk,0.3027
SOM,3,2015,3,GLM,Percentage of population living in areas at risk,0.3496
SOM,3,2015,4,GLM,Percentage of population living in areas at risk,0.4251
SOM,3,2015,5,GLM,Percentage of population living in areas at risk,0.4113
SOM,3,2015,6,GLM,Percentage of population living in areas at risk,0.3572
SOM,3,2015,7,GLM,Percentage of population living in areas at risk,0.3239
SOM,3,2015,8,GLM,Percentage of population living in areas at risk,0.3425
SOM,3,2015,9,GLM,Percentage of population living in areas at risk,0.3473
SOM,3,2015,10,GLM,Percentage of population living in areas at risk,0.3817
SOM,3,2015,11,GLM,Percentage of population living in areas at risk,0.3929
SOM,3,2015,12,GLM,Percentage of population living in areas at risk,0.3906
SOM,3,2016,1,GLM,Percentage of population living in areas at risk,0.3053
SOM,3,2016,2,GLM,Percentage of population living in areas at risk,0.265
SOM,3,2016,3,GLM,Percentage of population living in areas at risk,0.238
SOM,3,2016,4,GLM,Percentage of population living in areas at risk,0.2411
SOM,3,2016,5,GLM,Percentage of population living in areas at risk,0.2001
SOM,3,2016,6,GLM,Percentage of population living in areas at risk,0.1715
SOM,3,2016,7,GLM,Percentage of population living in areas at risk,0.1544
SOM,3,2016,8,GLM,Percentage of population living in areas at risk,0.1854
SOM,3,2016,9,GLM,Percentage of population living in areas at risk,0.1942
SOM,3,2016,10,GLM,Percentage of population living in areas at risk,0.2108
SOM,3,2016,11,GLM,Percentage of population living in areas at risk,0.2093
SOM,3,2016,12,GLM,Percentage of population living in areas at risk,0.2668
SOM,3,2017,1,GLM,Percentage of population living in areas at risk,0.2911
SOM,3,2017,2,GLM,Percentage of population living in areas at risk,0.3095
SOM,3,2017,3,GLM,Percentage of population living in areas at risk,0.3179
SOM,3,2017,4,GLM,Percentage of population living in areas at risk,0.3501
SOM,3,2017,5,GLM,Percentage of population living in areas at risk,0.4467
SOM,3,2017,6,GLM,Percentage of population living in areas at risk,0.4893
SOM,3,2017,7,GLM,Percentage of population living in areas at risk,0.5027
SOM,3,2017,8,GLM,Percentage of population living in areas at risk,0.4182
SOM,3,2017,9,GLM,Percentage of population living in areas at risk,0.4236
SOM,3,2017,10,GLM,Percentage of population living in areas at risk,0.4374
SOM,3,2017,11,GLM,Percentage of population living in areas at risk,0.527
SOM,3,2017,12,GLM,Percentage of population living in areas at risk,0.534
SOM,3,2018,1,GLM,Percentage of population living in areas at risk,0.5517
SOM,3,2018,2,GLM,Percentage of population living in areas at risk,0.5356
SOM,3,2018,3,GLM,Percentage of population living in areas at risk,0.6006
SOM,3,2018,4,GLM,Percentage of population living in areas at risk,0.6358
SOM,3,2018,5,GLM,Percentage of population living in areas at risk,0.6338
SOM,3,2018,6,GLM,Percentage of population living in areas at risk,0.5189
SOM,3,2018,7,GLM,Percentage of population living in areas at risk,0.4082
SOM,3,2018,8,GLM,Percentage of population living in areas at risk,0.3351
SOM,3,2018,9,GLM,Percentage of population living in areas at risk,0.2801
SOM,3,2018,10,GLM,Percentage of population living in areas at risk,0.282
SOM,3,2018,11,GLM,Percentage of population living in areas at risk,0.2575
SOM,3,2018,12,GLM,Percentage of population living in areas at risk,0.2886
SOM,3,2019,1,GLM,Percentage of population living in areas at risk,0.2896
SOM,3,2019,2,GLM,Percentage of population living in areas at risk,0.3177
SOM,3,2019,3,GLM,Percentage of population living in areas at risk,0.299
SOM,3,2019,4,GLM,Percentage of population living in areas at risk,0.262
SOM,3,2019,5,GLM,Percentage of population living in areas at risk,0.2522
SOM,3,2019,6,GLM,Percentage of population living in areas at risk,0.2839
SOM,3,2019,7,GLM,Percentage of population living in areas at risk,0.3067
SOM,3,2019,8,GLM,Percentage of population living in areas at risk,0.2754
SOM,3,2019,9,GLM,Percentage of population living in areas at risk,0.3555
SOM,3,2019,10,GLM,Percentage of population living in areas at risk,0.5055
SOM,3,2019,11,GLM,Percentage of population living in areas at risk,0.6167
SOM,3,2019,12,GLM,Percentage of population living in areas at risk,0.5454
SOM,3,2020,1,GLM,Percentage of population living in areas at risk,0.3553
SOM,3,2020,2,GLM,Percentage of population living in areas at risk,0.2816
SOM,3,2020,3,GLM,Percentage of population living in areas at risk,0.3026
SOM,3,2020,4,GLM,Percentage of population living in areas at risk,0.3534
SOM,3,2020,5,GLM,Percentage of population living in areas at risk,0.3044
SOM,3,2020,6,GLM,Percentage of population living in areas at risk,0.2261
SOM,3,2020,7,GLM,Percentage of population living in areas at risk,0.2235
SOM,3,2020,8,GLM,Percentage of population living in areas at risk,0.2501
SOM,3,2020,9,GLM,Percentage of population living in areas at risk,0.2682
SOM,3,2020,10,GLM,Percentage of population living in areas at risk,0.2457
SOM,3,2020,11,GLM,Percentage of population living in areas at risk,0.2393
SOM,3,2020,12,GLM,Percentage of population living in areas at risk,0.2177
SOM,3,2021,1,GLM,Percentage of population living in areas at risk,0.2559
SOM,3,2021,2,GLM,Percentage of population living in areas at risk,0.2126
SOM,3,2021,3,GLM,Percentage of population living in areas at risk,0.2065
SOM,3,2021,4,GLM,Percentage of population living in areas at risk,0.1776
SOM,3,2021,5,GLM,Percentage of population living in areas at risk,0.2394
SOM,3,2021,6,GLM,Percentage of population living in areas at risk,0.2898
SOM,3,2021,7,GLM,Percentage of population living in areas at risk,0.3152
SOM,3,2021,8,GLM,Percentage of population living in areas at risk,0.3251
SOM,3,2021,9,GLM,Percentage of population living in areas at risk,0.3658
SOM,3,2021,10,GLM,Percentage of population living in areas at risk,0.3776
SOM,3,2021,11,GLM,Percentage of population living in areas at risk,0.4178
SOM,3,2021,12,GLM,Percentage of population living in areas at risk,0.4762
SOM,3,2022,1,GLM,Percentage of population living in areas at risk,0.6385
SOM,3,2022,2,GLM,Percentage of population living in areas at risk,0.7959
SOM,3,2022,3,GLM,Percentage of population living in areas at risk,0.8144
SOM,3,2022,4,GLM,Percentage of population living in areas at risk,0.7403
SOM,3,2022,5,GLM,Percentage of population living in areas at risk,0.6871
SOM,3,2022,6,GLM,Percentage of population living in areas at risk,0.806
SOM,3,2022,7,GLM,Percentage of population living in areas at risk,0.9027
SOM,3,2022,8,GLM,Percentage of population living in areas at risk,0.9353
SOM,3,2022,9,GLM,Percentage of population living in areas at risk,0.8408
SOM,3,2022,10,GLM,Percentage of population living in areas at risk,0.7801
SOM,3,2022,11,GLM,Percentage of population living in areas at risk,0.7789
SOM,3,2022,12,GLM,Percentage of population living in areas at risk,0.852
SOM,3,2023,1,GLM,Percentage of population living in areas at risk,0.8386
SOM,3,2023,2,GLM,Percentage of population living in areas at risk,0.8126
SOM,3,2023,3,GLM,Percentage of population living in areas at risk,0.8428
SOM,3,2023,4,GLM,Percentage of population living in areas at risk,0.8992
SOM,3,2023,5,GLM,Percentage of population living in areas at risk,0.8752
SOM,3,2023,6,GLM,Percentage of population living in areas at risk,0.7585
SOM,3,2023,7,GLM,Percentage of population living in areas at risk,0.6763
SOM,3,2023,8,GLM,Percentage of population living in areas at risk,0.6662
SOM,3,2023,9,GLM,Percentage of population living in areas at risk,0.6808
SOM,3,2023,10,GLM,Percentage of population living in areas at risk,0.7785
SOM,3,2023,11,GLM,Percentage of population living in areas at risk,0.8673
SOM,3,2023,12,GLM,Percentage of population living in areas at risk,0.8085
SOM,3,2024,1,GLM,Percentage of population living in areas at risk,0.5725
SOM,3,2024,2,GLM,Percentage of population living in areas at risk,0.3418
SOM,3,2024,3,GLM,Percentage of population living in areas at risk,0.3478
SOM,3,2024,4,GLM,Percentage of population living in areas at risk,0.3427
SOM,3,2024,5,GLM,Percentage of population living in areas at risk,0.3055
SOM,3,2024,6,GLM,Percentage of population living in areas at risk,0.1507
